ID,TMEM132A,CD6,CYBA,DGAT2,CHI3L2,PKM,SEMA3C,JAK3,CCL2,CD5,MYO1G,FKBP10,UCHL1,SLFN13,MS4A1,PTGER1,HACD1,RHOH,KRT19,SPHK1,FZD2,SOCS3,MROH2A,PDIA2,VEPH1,CARD11,UGT1A3,BATF3,NLR
TCGA-CC-A7IH,0.019866225,0.00778842,0.006702176,0.046053277,0.000709107,0.001652676,0.002700371,0.004301131,0.007447905,0.003805977,0.011034122,0.011690222,0.000328803,0.002724458,0.000578906,0.197569647,0.002351957,0.004515381,0.002206065,0.001732613,0.002302238,0.014741072,0.011497875,0.000365423,0.000585492,0.005716331,0.315314746,0.015125798,0.214528442
TCGA-CC-A7II,0.218726528,0.005134321,0.349182721,0.021057255,0.009397973,0.219453427,0.013026188,0.153289611,0.019351317,0.002550357,0.095272958,0.300237124,0.161104907,0.094585237,6.97E-05,0.004670711,0.012474666,0.33407936,0.009621974,0.091761761,0.278360071,0.04281467,9.39E-05,0.207515249,0.004381353,0.081328057,0,0.258695273,0.082633272
TCGA-CC-A7IJ,0.171389671,0.166773563,0.133860107,0.000249979,0.28223157,0.626464585,0.106827153,0.273905198,0.110412439,0.105847632,0.768190053,0.732663617,1,0.024485659,0.00121336,0.160725723,0.796066012,0.101350937,0.001288721,0.23046227,0.906707863,1,0.000915651,0,0.072812765,0.159860144,0.001110437,0.71398712,0.012730257
TCGA-CC-A7IK,0.009542837,0.003490682,0.004515305,0.029435594,0.001991486,0.016151041,0.000552483,0.005291831,0.004643331,0.004494417,0.0153895,0.008293926,0.003921549,0.022793643,0,0.001450151,0.001058023,0.001715943,0.000394747,0.001294657,0.002617548,0.005654923,0.074289778,0.008141865,0,0.00531636,0.429563314,0.012953192,0.528910267
TCGA-CC-A7IL,0.000492098,0.000893995,0.139132786,0.03258771,0.001342239,0.000434311,0.000372261,0,0.001270799,0.000524153,0.001512803,0.000614801,9.25E-05,0.00073164,0,0.001957525,0.000711306,9.81E-05,0.000223526,0.000324101,0.000396118,0.002695677,0.164414264,0.006641242,0,0.001967321,0.262272602,0.001522764,0.062263997
TCGA-CC-A8HS,0.064344954,0.018892004,0.076171621,0.201244591,0.004754241,0.042041375,0.047117635,0.017553265,0.018218853,0.014787767,0.032545804,0.040529306,0.001231281,0.082542159,0.003805638,0.008661327,0.086436213,0.022020449,0.005203047,0.075075455,0.027989701,0.014081585,0.000312533,0.000245137,0.005505437,0.021085548,0.002274223,0.032569688,0.100284369
TCGA-CC-A8HT,0.025010144,0.027144645,0.036203348,0.065986898,0.12357344,0.042912154,0.007657945,0.070532306,0.03871725,0.018180094,0.056033468,0.007000374,0.00259696,0.146956252,0.001403969,0.002983066,0.089617432,0.011545844,0.005014542,0.250878879,0.01522044,0.043364323,0.024045721,0.004148796,0.058090753,0.031391018,0.009788444,0.036585129,0.085223191
TCGA-CC-A8HU,0.002918561,0.004450291,0.034923493,0.106301898,0.007102583,0.02292552,0.006236853,0.006603512,0.015949093,0.00349794,0.013536784,0.013691616,0.000543236,0.002332788,0.000386663,0.031064908,0.00440009,0.006348988,0.000300495,0.008704623,0.004013468,0.009677452,0.000103592,0.002848203,0.00062634,0.009515097,0,0.027317608,0.165100391
TCGA-CC-A8HV,0.018612873,0.007499717,0.10768892,0.112185536,0.001100498,0.024250701,0.007619537,0.017091748,0.002729882,0.002471147,0.061393646,0.01758751,0.000699649,0.001679482,0.001557,0.002670006,0.012646238,0.078224931,0.095955624,0.02473714,0.008548227,0.014681732,0.000241423,0.00220435,0.016129008,0.008100846,0,0.02561541,0.118661463
TCGA-CC-A9FS,0.01593706,0.010514695,0.012963504,0.128620721,0.002435829,0.007513566,0.001686993,0.017740648,0.012095379,0.008401118,0.022949779,0.005194987,0.000197027,0.035444593,0.00369454,0.017747263,0.011541747,0.007015755,0.000110371,0.004689684,0.005387205,0.005075359,0.000457387,0,0.003913868,0.015070674,0.046185886,0.012928944,0.228352363
TCGA-CC-A9FU,0.011091751,0.029701963,0.186807559,0.100913974,0.012812278,0.005466654,0.028672977,0.030942467,0.005033594,0.021635984,0.208131782,0.008718492,0.000189397,0.003435732,0.003528983,0.002670006,0.005343732,0.024300202,0.000101632,0.242761689,0.005022777,0.011180875,0.000240545,0.019626769,0.003028822,0.024987656,0.000438642,0.016687358,0.088664234
TCGA-CC-A9FW,0.049064532,0.024772687,0.024263462,0.101703594,0.012943509,0.027410424,0.004236687,0.042667777,0.014093993,0.018672954,0.065039314,0.005598775,0.000389604,0.004236306,0.006991526,0.001309814,0.021953983,0.017377598,0.032185343,0.093575399,0.005144781,0.118559756,0.000473189,0,0.001428176,0.024109251,0.005591703,0.066865822,0.079219691
TCGA-DD-A113,0.010930258,0.02386721,0.011893341,0.192069629,0.00366986,0.023655876,0.00360148,0.079132834,0.004685568,0.026229168,0.03356181,0.101745984,0.000233985,0.003282197,0.001248759,0.002227404,0.00730608,0.0252979,0.001382262,0.021642814,0.010574767,0.031638781,0.006972293,0.000315214,0.007688549,0.020595631,0.032913989,0.029281682,0.226418665
TCGA-DD-A114,0.026920641,0.160497553,0.102292042,0.054615386,0.016933388,0.114976975,0.212392753,0.262539038,0.097393481,0.176879177,0.30316568,0.052013133,0.003140275,0.030255745,0.031884472,0.03526423,0.018193711,0.123962161,0.170160741,0.288482963,0.056362844,0.09598831,0.001060505,0.000277088,0.117406953,0.175510681,0.011574627,0.1482076,0.037934005
TCGA-DD-A115,0.009148244,0.031818025,0.014762705,0.285245279,0.003962252,0.006895706,0.007211823,0.026707266,0.027301695,0.028508648,0.042836599,0.021247919,0.000569146,0.079845901,0.000647525,0.009028363,0.005919211,0.018225764,0.00074664,0.003284315,0.011344821,0.033756663,0.000434561,0.216935422,0.00803349,0.027865916,0.050372747,0.034034257,0.337473909
TCGA-DD-A116,0.017656609,0.011940166,0.021572319,0.033885353,0.003759649,0.006990215,0.003790565,0.023122701,0.007118408,0.00656756,0.023558635,0.014945459,0.00110944,0.049453855,0.001116967,0.142032083,0.005443816,0.003444142,0.000311823,0.036796975,0.033597148,0.004933363,0.008395372,0,0.006109083,0.008732379,0.076466044,0.102253109,0.163023369
TCGA-DD-A118,0.024908068,0.007963938,0.06313215,0.100391521,0.000824222,0.019431201,0.00533279,0.020086404,0.002743692,0.007183635,0.015423118,0.019877949,0.001199569,0.002867026,8.99E-05,0.026034357,0.002916713,0.010606978,0.021377381,0.005560356,0.010796593,0.024418362,6.06E-05,0.001133052,0.002909303,0.012596213,0.01183149,0.023874416,0.194024812
TCGA-DD-A119,0.007404827,0.010678731,0.01512662,0.036575071,0.00093243,0.00286189,0.019390082,0.02011243,0.016754592,0.006637969,0.005569355,0.021621925,0.001343425,0.006775896,0.000355621,0.133665825,0.013614901,0.006579415,0.000973791,0.029005632,0.012805704,0.018426541,0.003271061,0,0.000411508,0.007886508,0.001114389,0.044077709,0.076756447
TCGA-DD-A11A,0.003506641,0.001766666,0.003265595,0.040469698,0.003161053,0.014865883,0.006576615,0.0048841,0.003944978,0.002199292,0.008337224,0.004245197,0.000126768,0.002362555,0.00011491,0,0.000464672,0.001865475,0.002201663,0.027765108,0.00186017,0.029631537,0.002234259,0.071371267,0.000232986,0.007119099,0.13365158,0.004539194,0.024397744
TCGA-DD-A11B,0.001450901,0.008464248,0.001240786,0.245287423,0.001061358,0.008032447,0.003920561,0.011111111,0.003823561,0.008699377,0.015120557,0.006471686,0.000145843,0.003907303,0.000519545,0,0.002344808,0.009947566,1.40E-05,0.00104774,0.001872846,0.008185768,0.000852442,6.07E-05,0.014853635,0.01113986,0.081172558,0.016037516,0.177992694
TCGA-DD-A11C,0.020961637,0.019494015,0.011998609,0.219246073,0.003706697,0.012308978,0.017126971,0.058697689,0.007477943,0.013507699,0.036774181,0.029741315,0.000761881,0.007549836,0.001211182,0.001126296,0.015988305,0.011783625,2.45E-05,0.008442688,0.010131115,0.18031508,0,0.002282482,0.001635443,0.028855318,0.239417752,0.028772478,0.179911654
TCGA-DD-A11D,0.00232134,0.009681393,0.003579108,0.018453057,0,0.006782421,0.004393273,0.010035395,0.005882481,0.009771152,0.015273705,0.011111899,0.00019965,0.002707225,0.000460184,0.005134904,0,0.005422379,0.000167596,0.000764152,0.005667657,0.017429994,0.020694771,0.000242183,0.000232986,0.008179309,0.058975671,0.016924987,0.063725359
TCGA-DD-A1EA,0.006351565,0.053524883,0.023939821,0.048650685,0.010454726,0.015529341,0.000986788,0.05131862,0.008478861,0.033924244,0.080619315,0.004387181,0.000765616,0.006453159,0.002174028,0.019049881,0.004414388,0.022518073,1.88E-05,0.002819468,0.003742523,0.037077413,0.011357411,0.000571627,0.001886584,0.037671901,0.732684986,0.026139163,0.246799377
TCGA-DD-A1EB,0.003444684,0.010427756,0.006589793,0.119710381,0.004910798,0.005718731,0.004975301,0.012738566,0.004264462,0.008136108,0.023973255,0.009616568,0.000234938,0.003097328,0.000308786,0,0.001004407,0.004427132,1.50E-05,0.002202,0.002245197,0.010027216,0.264634617,6.50E-05,0,0.009708385,0.761368643,0.015242187,0.122146277
TCGA-DD-A1EC,0.028891571,0.254895239,0.187043658,0.002082595,0.063278608,0.027865983,0.06987284,0.37400583,0.038748439,0.171607331,0.316605345,0.010959988,0.000916069,0.027114549,0.002234478,0.002317364,0.247337963,0.14787505,0.25850826,0.007437906,0.029708853,0.096863283,6.94E-05,0,0.05450821,0.247082509,0.022062528,0.091535567,0.010821438
TCGA-DD-A1ED,0.003052123,0.021464085,0.015713733,0.022609546,0.001678374,0.005666454,0.007758397,0.019383719,0.068220919,0.014085636,0.031712829,0.010223058,0.000270306,0.003595533,0.002788877,0.014278415,0.004829018,0.024474247,0.001575881,0.005128338,0.002606457,0.212704045,0.008896653,4.81E-05,0.001296554,0.026252636,0.117151116,0.047035945,0.012483071
TCGA-DD-A1EE,0.002676829,0.004371554,0.005822773,0.02430444,0.003741231,0.007284945,0.002830367,0.022126796,0.008689356,0.003336586,0.013417253,0.007175833,0.000297409,0.002364122,0.000277744,0,0.001354699,0.001257541,0,0.0068145,0.002405229,0.051057526,0.046091583,0.000175328,0.000562798,0.005262775,0.118399864,0.036492988,0.104084273
TCGA-DD-A1EF,0.010280221,0.075584419,0.207908644,0.059121592,0.011907475,0.011453714,0.054376728,0.083996114,0.008810659,0.07617333,0.089486954,0.012524117,0.000523366,0.010940134,0.036051177,0.010212233,0.043697076,0.046296137,8.33E-05,0.220121077,0.011519113,0.014200103,0.000153633,0.000240841,0.001390353,0.069893481,0.000837768,0.045202809,0.036455442
TCGA-DD-A1EG,0.009977548,0.064425063,0.04952281,0.069929059,0.011674943,0.020020293,0.03109563,0.071477896,0.029682861,0.054276248,0.061251704,0.02521215,0.001945475,0.004850445,0.002409838,0.005599096,0.009786715,0.02477086,4.87E-05,0.030932775,0.009522678,0.090257163,0.003436106,0.003062462,0.007422279,0.046702824,0.013965426,0.06264185,0.079057821
TCGA-DD-A1EH,0.024174238,0.016065667,0.098948913,0.07239108,0.005327513,0.031915787,0.286053204,0.025286279,0.010617882,0.018757053,0.026315298,0.027382769,0.000402877,0.005633785,0.001798801,0.012943412,0.108418791,0.037334013,0.028845595,0.133824677,0.034061398,0.043270248,0.000545177,0.000610291,0.049712322,0.016029456,0.001699245,0.040110764,0.073281989
TCGA-DD-A1EI,0.013495362,0.035876271,0.021503949,0.217217802,0.004118808,0.023229717,0.077323974,0.056247831,0.024186499,0.032447619,0.052761332,0.043466637,0.002905575,0.013235322,0.003573095,0.008085584,0.01640651,0.041035547,0.003657462,0.034673206,0.025234304,0.035198013,0.00194543,0.000272255,0.005139315,0.036747567,0.014026678,0.043272681,0.196372644
TCGA-DD-A1EJ,0.008723182,0.009543603,0.244540058,0.046894676,0.000819617,0.012428101,0.010996478,0.013904504,0.002775687,0.006905913,0.033965224,0.556814144,0.000165156,0.001933284,0.000312598,0.004983771,0.002176811,0.015642045,2.17E-05,0.026122601,0.006152505,0.014081264,0.001499456,0.020165372,0.001538617,0.007195649,0.036318407,0.015630153,0.059255444
TCGA-DD-A1EK,0.005293733,0.009651867,0.019681114,0.091190882,0.019279427,0.025139993,0.011619868,0.017926296,0.036535992,0.010187737,0.026352651,0.007607556,0.000781115,0.015442775,0.000273932,0.00458435,0.001669246,0.003596126,0.000714726,0.006259198,0.006542286,0.068726325,0.125904239,0.009507434,0.011234782,0.01282012,0.021056812,0.027337006,0.213924993
TCGA-DD-A1EL,0.01133907,0.009051496,0.013021625,0.012243681,0.047081955,0.0294921,0.001822898,0.012124367,0.00850372,0.006510842,0.015307323,0.013879311,0.359881431,0.035737562,0.000215115,0.007668171,0.011520301,0.00442223,0.004370959,0.013859853,0.004959398,0.016761502,0.010670014,0.008859822,0.004438843,0.223895678,0.245418459,0.067535062,0.306205829
TCGA-DD-A39V,0.028444672,0.059330111,0.050588873,0.016957425,0.066237058,0.01085221,0.004204188,0.065289055,0.004913097,0.017845653,0.036184002,0.005591849,0.000222301,0.002968861,0.000381217,0.00509892,0.004335751,0.017892381,0.000813963,0.002077668,0.007868489,0.007154969,0.002557327,0.000240572,0.000617262,0.025374231,0.002232729,0.260019204,0.076674878
TCGA-DD-A39W,0.001589034,0.009909403,0.005480079,0.015374789,0.00332912,0.005304773,0.001441774,0.010956694,0.005006433,0.011791489,0.024111462,0.004505616,0.000325067,0.003029961,0.000407903,0.001518521,0.001104491,0.006885833,3.30E-05,0.002445774,0.001498911,0.001529474,0.009947501,0.000143108,0.000137674,0.011495815,0.045804543,0.023758026,0.068149793
TCGA-DD-A39X,0.007993922,0.020865354,0.019266192,0.053847411,0.006570753,0.010588247,0.019735754,0.089598515,0.025536364,0.008785432,0.020589059,0.022540317,0.001013987,0.002837259,0.000562568,0.036491281,0.060636172,0.006292607,8.69E-05,0.005297024,0.014583482,0.012397089,0.005694069,0.000107667,0.004555337,0.049791594,0.002993438,0.046924405,0.160529116
TCGA-DD-A39Y,0.005567967,0.00769656,0.209539392,0.018989515,0.002472666,0.070284554,0.00278605,0.010189812,0.002870059,0.006463903,0.014627496,0.006022418,0.005638682,0.001167177,5.06E-05,0.007887673,0.00287382,0.015242475,0.001459166,0.061992326,0.004574371,0.031881927,0.005016329,0.026406824,0.003273912,0.010221266,0.00406831,0.047176582,0.087252723
TCGA-DD-A39Z,0.002115157,0.011931965,0.00463456,0.062471909,0.000920918,0.010874562,0,0.006518495,0.001829205,0.005866407,0.012812132,0.003690884,7.68E-05,0.000493505,0.000150309,0.005034149,0.006723452,0.005191953,0,0.043744189,0.001961577,0.007160436,0.000504793,0.006172448,0.000913791,0.004330786,0.002754358,0.017797909,0.088105589
TCGA-DD-A3A1,0.005223143,0.024733319,0.017039047,0.105477688,0.001648444,0.027687115,0.000856792,0.02012631,0.004268375,0.007426154,0.022068244,0.00263097,0.282195648,0.005669819,6.75E-05,0.001500529,0.002187535,0.011842457,3.27E-05,0.007780167,0.00691939,0.033400145,0.003612565,0.408388988,0.01554049,0.025510106,0.001971915,0.025717251,0.141538103
TCGA-DD-A3A2,0,0.004975206,0.007050175,0.069662952,0.00186486,0.001211949,0.001477227,0.00289229,0.003004021,0.003378636,0.010305736,0.002310525,5.05E-05,0.002005352,0.001131671,0.000971566,0.001769329,0.002218469,0.000116197,0.000470784,0.000231333,0.009166394,0.356662394,0,8.77E-05,0.007149719,0.394748541,0.007250102,0.07464817
TCGA-DD-A3A3,0.006651191,0.01172856,0.007494277,0.027828979,0.003289981,0.003817764,0.00057021,0.026984871,0.00173702,0.00612555,0.012446071,0.043864192,0.010050136,0.054490735,0.000403001,0.287792099,0.003274153,0.005054677,0.000505636,0.018101453,0.016532383,0.015514895,0.000901605,0,0.000136161,0.008918012,0.007871853,0.149002929,0.064021973
TCGA-DD-A3A4,0.000981656,0.000332993,0.459062732,0.005411055,0.001947742,0.000179079,0.002428561,0.002283295,0.001305441,0.000206336,0.000668621,0.002421572,0.000102289,0.001795417,0,0.004256896,0.083741113,0.048404296,0.000278032,0.000248314,0.001153496,0.001762007,8.52E-05,0,0.000128596,0.00196158,0.306532018,0,0.605091141
TCGA-DD-A3A5,0.004655377,0.011485787,0.011017676,0.240569647,0.002702896,0.004065845,0.003749202,0.010429246,0.008920683,0.007951285,0.017735278,0.01637176,0.000469559,0.002536457,0.000221106,0,0.014354802,0.005554752,0,0.02500117,0.004347792,0.010084947,0.002963795,0.011382608,0.000447818,0.014892697,0.027488258,0.029543559,0.248551356
TCGA-DD-A3A6,0.021027149,0.023698253,0.071397668,0.002513799,0.23723089,0.165110542,0.021478882,0.10813901,0.043409493,0.01154897,0.052044151,0.064640909,0.237223692,0.014228598,0.000618661,0.011295349,0.336826717,0.011513976,0.000546224,0.01711099,0.091899386,0.298880465,0,0.00159755,0.008204447,0.037122659,0,0.233239898,0.02721276
TCGA-DD-A3A7,0.007499793,0.014405624,0.010037105,0.046102084,0,0.026146724,0.000330899,0.043394753,0.002491305,0.005643447,0.017107745,0.009729924,8.00E-05,0.000972909,0.000544052,0.006934099,0.203290595,0.004610984,0,0.005944876,0.069391959,0.018535892,0,0.000245137,0.009286169,0.005056092,0,0.046725573,0.074769341
TCGA-DD-A3A8,0.00564719,0.001799473,0.004199019,0.05380306,0.004162551,0.003396233,0.001574724,0.011664585,0.003551263,0.001885386,0.012651514,0.005481033,0.000157447,0.001739016,6.21E-05,0.037243345,0.003013222,0.001421781,3.00E-05,0.00541926,0.000887304,0.010750222,0.022489202,6.50E-05,0.006888226,0.009057714,0.146680445,0.01118795,0.177790868
TCGA-DD-A3A9,0.044777848,0.042370449,0.057392096,0.125081753,0.008585262,0.045076296,0.014875677,0.073485322,0.011580246,0.036567501,0.052843509,0.061214138,0.003388645,0.003645667,0.000280467,0.065703018,0.041591753,0.027842398,0.003659922,0.018851984,0.038128738,0.022977816,0.000187871,0.000442481,0.001278399,0.033718122,0,0.092985587,0.157365195
TCGA-DD-A4NA,0.224271134,0.01956291,0.129406178,0.00028945,0.485798287,0.277440784,0.546718783,0.180675272,0.039585472,0.029553042,0.074904283,0.044139848,0.010077476,0.50395117,0.00028319,0.009478161,0.167964771,0.027884071,0.165769844,0.036301394,0.042918598,0.195219858,0,0.00029803,0.067115191,0.045334502,0,0.082195302,0.022579631
TCGA-DD-A4NB,0.021064729,0.057000802,0.210995055,0.028172329,0.002382876,0.01923624,0.398623815,0.070698869,0.019980387,0.035233649,0.053583101,0.120608808,0.092358309,0.007751938,0.000454193,0.007236364,0.03373879,0.033129953,0.000362251,0.010730952,0.079348782,0.084537594,0.001132493,0.000136396,0.002627904,0.068291684,0.020902694,0.061201529,0.215449995
TCGA-DD-A4ND,0.021128717,0.071831279,0.03408123,0.097244074,0.012791557,0.021879765,0.131830698,0.121012909,0.050864649,0.06533627,0.096154493,0.060602339,0.002838972,0.023811986,0.002996368,0.020204964,0.053769744,0.035358228,0.033519249,0.015638566,0.0342959,0.302449989,0.008976542,0.005349509,0.00409239,0.059991809,0.006121235,0.131534791,0.074950261
TCGA-DD-A4NE,0.007997985,0.003055987,0.003132714,0.493653539,0.00042132,0.020124743,0.007864757,0.004347977,0.008647234,0.001752392,0.005554414,0.015479456,0.000501668,0.131226774,0.000343096,0.003062231,0.078644014,0.003159786,0.000349951,0.0055628,0.008828679,0.008173385,0.004791586,0.000288901,0.001251167,0.011114981,0.017593118,0.010382922,0.494420784
TCGA-DD-A4NF,0.014228176,0.001005539,0.00169333,0.00448159,0.010507679,0.002457031,0.000561346,0.004821639,0.012896505,0.002035005,0.011194741,0.00676535,6.52E-05,0.001091977,0.000132337,0,0.002680802,0.000458402,0,0.005342426,0.003874034,0.019166915,0.01692594,0.004236594,0.031161165,0.002774918,0.660368262,0.014272274,0.150728639
TCGA-DD-A4NG,0.008974563,0.01878538,0.0028438,0.037162035,0.004049739,0.005960869,0.003208537,0.02011937,0.008469424,0.020005828,0.025586911,0.004725402,0.000116039,0.002957894,0.001748698,0.017919986,0.003070412,0.012864668,0,0.002033663,0.002354526,0.020354505,0.015092882,0,0.000478076,0.016882983,0.016605184,0.036963395,0.103916498
TCGA-DD-A4NH,0.046415634,0.039695025,0.142735769,0.061800488,0.007698878,0.08897609,0.078278262,0.100975085,0.049569911,0.025337326,0.080197225,0.027804565,0.00130464,0.03478502,0.000489047,0.070154227,0.195316102,0.031835642,0.032741731,0.353583236,0.099343236,0.178306067,0.000468799,0.000514706,0.086064241,0.034361137,0.002558747,0.074169269,0.243573429
TCGA-DD-A4NI,0.002038473,0.030792801,0.012396288,0.086598732,0.003186378,0.003000157,0.009016994,0.038868069,0.019109287,0.035445853,0.040707469,0.00808753,6.40E-05,0.008889348,0.007287241,0.002903901,0.01233169,0.017853159,0.000189541,0.001850658,0.00277758,0.043791437,0.002969063,9.13E-05,8.77E-05,0.032575621,0.0088914,0.043796435,0.08815642
TCGA-DD-A4NJ,0.022164712,0.033425576,0.02281624,0.077938795,0.005438023,0.041765526,0.029680446,0.060625304,0.016037825,0.031928355,0.053004128,0.02042072,0.000577411,0.024333691,0.001554822,0.004954984,0.010826867,0.032291593,0.000134776,0.070353291,0.008724104,0.042686986,0.001937529,0.001284752,0.00269901,0.041258243,0.004064358,0.058490621,0.031923092
TCGA-DD-A4NK,0.002521937,0.009838868,0.009928341,0.1192987,0.00493382,0.00273572,0.004972346,0.010531612,0.001438597,0.006306461,0.025893207,0.007524905,0.000166825,0.00284666,0.000146496,0,0.005951381,0.003147529,0.000231229,0.002142628,0.004056249,0.030718459,0.247312744,0.000385291,0.001039361,0.011633604,0.027357851,0.01364668,0.037562258
TCGA-DD-A4NL,0.003648836,0.01443023,0.011525928,0.064904857,0.002599292,0.00388035,0.010506039,0.022869387,0.026628892,0.011700544,0.017750219,0.014444245,0.003888009,0.005137147,0.00070743,0.020518024,0.009772418,0.006711788,0.001219456,0.003091881,0.007027134,0.078794065,0.002373846,0,0.00157644,0.01300958,0.035227729,0.01778821,0.097743256
TCGA-DD-A4NN,0.040420066,0.006159545,0.107815411,0.242971825,0.001194892,0.03378909,0.013247772,0.014291415,0.011315199,0.003247598,0.024425228,0.028698023,0.000474407,0.001264312,0.000130158,0.008708106,0.014798028,0.008692476,0.074855757,0.248280484,0.014087542,0.012997075,0.000174702,0.000205399,0.016207679,0.02464127,0.000476184,0.026939342,0.209431521
TCGA-DD-A4NO,0.003371555,0.019449725,0.005841342,0.108707047,0.007883062,0.010814606,0.006558888,0.030932056,0.009073519,0.013268114,0.027783277,0.016020148,0.000611667,0.004756444,0.000321856,0.025861635,0.002616463,0.006719142,0.000125066,0.004804935,0.008503862,0.370870612,0.005618569,0.000338842,0.00052195,0.019489492,0.069315382,0.030911137,0.14863554
TCGA-DD-A4NP,0.002925671,0.004607766,0.007732788,0.02133758,0.002930823,0.002496633,0.001016332,0.004042612,0.003902626,0.002196358,0.011938068,0.005898673,0.00022095,0.002411122,0.000638267,0.046275306,0.007777901,0.005517982,0.000183974,0.002626684,0.002535155,0.077074994,0.083789549,0,0.000403944,0.005350807,0.099889944,0.011090958,0.111804234
TCGA-DD-A4NQ,0.032220976,0.010329335,0.007686364,0.025118252,0.002518712,0.085938645,0.018155121,0.033805261,0.007962002,0.010729492,0.046680238,0.01104056,0.192894479,0.050191762,0.000246702,0.001835179,0.302201475,0.014788976,0.000199769,0.035725487,0.006702317,0.128053562,0.008614847,0.005886232,0.011835403,0.009561027,0.010242893,0.050968943,0.183435564
TCGA-DD-A4NR,0.014970639,0.224963625,0.123702781,0.070905422,0.014159121,0.040363402,0.036732728,0.339371226,0.03844127,0.128414574,0.280884523,0.044069895,0.006632878,0.061471866,0.005684495,0,0.013425458,0.079923714,0.009112907,0.034011384,0.043931075,0.165141909,0.012241458,0.000139081,0.00682771,0.129902514,0.003386636,0.13232527,0.021359697
TCGA-DD-A4NS,0.043811427,0.123156443,0.0823565,0.073101972,0.010625096,0.032633153,0.178215628,0.135613158,0.164810627,0.096683754,0.176347982,0.088864484,0.004449922,0.05467717,0.007013309,0.066599017,0.038921674,0.059602048,0.156723937,0.029004235,0.050242028,0.174771118,0.062804193,0.001971833,0.027000694,0.153843357,0.126068203,0.129924735,0.035904725
TCGA-DD-A4NV,0.008792756,0.024938364,0.017193392,0.222381849,0.004494082,0.007506782,0.027514831,0.027618155,0.032548431,0.020968079,0.035687205,0.026060128,0.000946827,0.010449763,0.001284702,0.028661183,0.008449889,0.008959673,0.001485124,0.003664645,0.012560111,0.046367631,0.766577413,0.001287169,0.002478127,0.025355094,0.019260749,0.037351361,0.178407417
TCGA-DD-A73A,0.001676383,0.051480997,0.011486378,0.067327407,0.005836321,0.004246448,0.004913257,0.03179263,0.001764871,0.021325012,0.0553387,0.003762914,0.000132252,0.004638943,0.000817439,0.001518521,0.001658523,0.031683659,0.002678233,0.004573036,0.00525411,0.019921923,0.003565158,0.000716347,0.000827555,0.050738894,0.010970012,0.023796823,0.064433295
TCGA-DD-A73B,0.003651375,0.001851964,0.001711538,0.193631894,0.000976174,0.004874564,0.000224539,0.00683427,9.58E-05,0.000557402,0.004157406,0.00385757,6.58E-05,0.00147268,5.34E-05,0.005933746,0.005618961,0.001196257,3.88E-05,0.001650889,0.000532383,0.003643497,0.000571514,0.00016781,0.000214832,0.003280144,0.005064147,0.00581463,0.134229695
TCGA-DD-A73C,0.006301289,0.018898565,0.010905897,0.048578534,0.007374254,0.009047646,0.072168451,0.015164134,0.007281833,0.014826883,0.045981734,0.015322235,0.002664835,0.008275209,0.000779862,0.006325971,0.004031927,0.010869272,0.001531214,0.002802704,0.011986532,0.059609943,1,0,0.001004564,0.023045214,0.023350793,0.008443095,0.043983008
TCGA-DD-A73D,0.000172158,0.001074435,0.000638239,0.053348301,0.000352251,0,0.00097497,0.001042751,0.0008856,0.000469391,0.000582709,0,0,0.000673673,0,0,0.000468247,0,0.00057147,0.002592109,0.000383442,0.002273547,0.034599853,6.04E-05,0,0.001921391,0.351024586,0.004539194,0.054938503
TCGA-DD-A73E,0.062916906,0.001979912,0.004061797,0.0314836,0.000543342,0.001434784,0.006021178,0.000425082,0.008650111,0.00089771,0.009883645,0.01105649,0.000513511,0.001786016,0,0.011871091,0.002162514,0.003272548,0.000538262,0.001098031,0.002682511,0.011814631,0.410670014,0.000933023,0.000538592,0.002639043,0.596773014,0.012560377,0.188857384
TCGA-DD-A73F,0.006995507,0.143947981,0.036387356,0.137634406,0.010160033,0.015049221,0.003772838,0.125461517,0.01323141,0.100362604,0.151986254,0.009707991,0.000729851,0.021367963,0.002608616,0.027768782,0.004335751,0.06357323,5.75E-05,0.005105287,0.006065359,0.01543674,0.0090696,0.016336086,0.00840415,0.084026425,0.052079896,0.051807918,0.089612471
TCGA-DD-A73G,0.016918209,0.009154838,1,0.070150391,0.005016703,0.020818021,0.001240871,0.017829135,0.004801807,0.00305104,0.032725099,0.016678583,0.000258861,0.005685486,0.000234176,0.028729552,0.004282135,0.005900392,0.001307365,0.108255283,0.016522876,0.00364398,0.000314289,0.001477801,0.003556824,0.017449449,0,0.06565828,0.093089171
TCGA-DD-AAC8,0.030196722,0.009450103,0.025221967,0.007910423,0.009434809,0.027855991,0.000652934,0.016713512,0.028018116,0.004750626,0.022157892,0.005638715,0.000127801,0.005271882,0.000154121,0.001720031,0.001880136,0.00382165,3.74E-05,0.004613548,0.006545455,0.04390899,0.003931243,0.005350851,0.002809452,0.043260012,0.151240746,0.069271207,0.187214936
TCGA-DD-AAC9,0.008685094,0.033135233,0.030343195,0.075039205,0.015743101,0.011670186,0.011194427,0.05130821,0.031296621,0.019738862,0.034947612,0.025318119,0.001979253,0.002642991,0.009696535,0.038254493,0.009111153,0.023604019,0.00116877,0.012556115,0.013317489,0.080586144,0.001150929,6.93E-05,0.000934971,0.031678079,0.008209726,0.045881748,0.116346582
